from,prop,to
http://example.org/tic-absa/comment/5e94c913ec4a8974b00002d1,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e94c971ec4a8974b00002da,skos:broader,http://example.org/tic-absa/thread/5e94533eec4a89e82d0007a4
http://example.org/tic-absa/comment/5e94c97cec4a8974b00002db,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94cce8ec4a896eb400035b,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94ced1ec4a890a0900036d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94d11dec4a8975680003ac,skos:broader,http://example.org/tic-absa/thread/5e94cee9ec4a89756800036a
http://example.org/tic-absa/comment/5e94d2f1ec4a8975680003eb,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94d340ec4a896eb400041e,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e94d475ec4a897568000416,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e94d608ec4a897568000452,skos:broader,http://example.org/tic-absa/thread/5e94d412ec4a896eb400043c
http://example.org/tic-absa/comment/5e94d773ec4a89756800048b,skos:broader,http://example.org/tic-absa/thread/5e94d412ec4a896eb400043c
http://example.org/tic-absa/comment/5e94d77eec4a890a09000496,skos:broader,http://example.org/tic-absa/thread/5e94d412ec4a896eb400043c
http://example.org/tic-absa/comment/5e94d803ec4a890a090004a9,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94d902ec4a896eb40004f7,skos:broader,http://example.org/tic-absa/thread/5e94d35bec4a890a0900040a
http://example.org/tic-absa/comment/5e94d9baec4a8974b00004e5,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94dbe0ec4a8974b000052a,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94e030ec4a896eb40005e1,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94e3f3ec4a89756800063c,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94e537ec4a890a09000686,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94e6f4ec4a8974b00006ab,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94e804ec4a8974b00006cb,skos:broader,http://example.org/tic-absa/thread/5e94d412ec4a896eb400043c
http://example.org/tic-absa/comment/5e94eaccec4a8974b0000727,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e94eb4aec4a890a09000758,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94eb61ec4a890a0900075b,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94efd4ec4a896eb4000839,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94f006ec4a896eb4000840,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94f129ec4a896eb4000869,skos:broader,http://example.org/tic-absa/thread/5e94c4f3ec4a896eb4000275
http://example.org/tic-absa/comment/5e94f2f2ec4a8974b0000858,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94f7a8ec4a8974b000090a,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94f9c0ec4a890a09000975,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94fadeec4a896eb40009dd,skos:broader,http://example.org/tic-absa/thread/5e94f812ec4a890a09000937
http://example.org/tic-absa/comment/5e94fb1aec4a890a090009ae,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e94fb1aec4a890a090009ae,skos:related,http://example.org/tic-absa/comment/5e946243ec4a89aaf30009ff
http://example.org/tic-absa/comment/5e94fb8bec4a89756800096e,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94fd5cec4a896eb4000a35,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e94fd75ec4a890a090009f2,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e94ff77ec4a890a09000a3b,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952345ec4a89115400007c,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e95251eec4a89225f0000df,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9525c5ec4a89225f0000fd,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952a57ec4a89115400018d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952b6cec4a89225f0001cd,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952b6cec4a89225f0001cd,skos:related,http://example.org/tic-absa/comment/5e93faf5ec4a89e82d00006d
http://example.org/tic-absa/comment/5e952b8eec4a89225f0001d2,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e952c49ec4a89b0e00001dd,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e952cd3ec4a8911540001eb,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952cfeec4a89225f000208,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952e83ec4a89b0e000022c,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e952facec4a891154000264,skos:broader,http://example.org/tic-absa/thread/5e95020bec4a896eb4000aed
http://example.org/tic-absa/comment/5e95309fec4a891154000290,skos:broader,http://example.org/tic-absa/thread/5e94d35bec4a890a0900040a
http://example.org/tic-absa/comment/5e953101ec4a89b0e0000292,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e95313aec4a891292000289,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e95326cec4a89b0e00002cf,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e953290ec4a8912920002c4,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e9532f0ec4a8911540002f3,skos:broader,http://example.org/tic-absa/thread/5e9530acec4a89225f000290
http://example.org/tic-absa/comment/5e953349ec4a8912920002ed,skos:broader,http://example.org/tic-absa/thread/5e952e36ec4a89129200020c
http://example.org/tic-absa/comment/5e9533b7ec4a89225f00030f,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9535deec4a891154000367,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9536dbec4a89115400038e,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e95375dec4a89b0e0000398,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e95384fec4a89225f0003b3,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e953871ec4a8911540003cc,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9538b9ec4a89225f0003c7,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e953abdec4a8912920003f9,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e953b7cec4a89225f00042d,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e953cccec4a89225f000457,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e953d7dec4a89b0e0000482,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e953e29ec4a891292000476,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e953ea9ec4a89225f00048c,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e953ec9ec4a89129200048e,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e953ec9ec4a89129200048e,skos:related,http://example.org/tic-absa/comment/5e94eaccec4a8974b0000727
http://example.org/tic-absa/comment/5e953f17ec4a8911540004c3,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e953f21ec4a8911540004c6,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e953f21ec4a8911540004c6,skos:related,http://example.org/tic-absa/comment/5e946243ec4a89aaf30009ff
http://example.org/tic-absa/comment/5e95408dec4a8911540004e7,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954284ec4a89b0e0000510,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9542eaec4a89115400053e,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e95433eec4a89129200050c,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9543adec4a89129200051c,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e954473ec4a891154000576,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954489ec4a891292000547,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9544f7ec4a89b0e000057f,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954521ec4a89b0e0000585,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9545a0ec4a8911540005a1,skos:broader,http://example.org/tic-absa/thread/5e953bd7ec4a891292000418
http://example.org/tic-absa/comment/5e954602ec4a891292000571,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e95465fec4a8911540005bc,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e954698ec4a8911540005c3,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9546f4ec4a8911540005d4,skos:broader,http://example.org/tic-absa/thread/5e91459dec4a89b1de000021
http://example.org/tic-absa/comment/5e9546f4ec4a8911540005d4,skos:related,http://example.org/tic-absa/comment/5e946243ec4a89aaf30009ff
http://example.org/tic-absa/comment/5e9547d7ec4a89225f0005ea,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954862ec4a89b0e00005e4,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954896ec4a891154000618,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e9548a8ec4a89225f000605,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954978ec4a891154000646,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954979ec4a89225f00061d,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954979ec4a89225f00061d,skos:related,http://example.org/tic-absa/comment/5e943b80ec4a898059000378
http://example.org/tic-absa/comment/5e954996ec4a891154000648,skos:broader,http://example.org/tic-absa/thread/5e94c49fec4a89756800025c
http://example.org/tic-absa/comment/5e9549f1ec4a89115400064c,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e954c05ec4a891154000693,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e954d7fec4a89225f000692,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e954d7fec4a89225f000692,skos:related,http://example.org/tic-absa/comment/5e943b80ec4a898059000378
http://example.org/tic-absa/comment/5e954de7ec4a8911540006e3,skos:broader,http://example.org/tic-absa/thread/5e9446cdec4a89aaf300061c
http://example.org/tic-absa/comment/5e954efeec4a89b0e00006c2,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e955046ec4a8912920006cc,skos:broader,http://example.org/tic-absa/thread/5e94533eec4a89e82d0007a4
http://example.org/tic-absa/comment/5e9550beec4a8912920006de,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e9550cfec4a89b0e00006ed,skos:broader,http://example.org/tic-absa/thread/5e914603ec4a89e7c600001a
http://example.org/tic-absa/comment/5e955169ec4a89b0e0000706,skos:broader,http://example.org/tic-absa/thread/5e9144d3ec4a89e7c6000017
http://example.org/tic-absa/comment/5e955169ec4a89b0e0000706,skos:related,http://example.org/tic-absa/comment/5e93faf5ec4a89e82d00006d
